书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者
https://book.douban.com/subject/26299317/,https://img9.doubanio.com/view/subject/s/public/s28106774.jpg,里台湾,漫游达人刘克襄私房旅行手札，真正地道内行的台湾记忆,7.3,113人,刘克襄 / 上海译文出版社 / 2015-5-1 / 48.00,在台湾旅行，从不会生腻、乏味。不必担心保存期限，更不会过期。台湾各小镇小城的没落、挣扎，或者它们的热 闹、温暖，此回，都想经由“里”的亲密漫游，跟大家一起分... ,刘克襄
https://book.douban.com/subject/26601027/,https://img2.doubanio.com/view/subject/s/public/s28284852.jpg,北海道央男子休日, ,7.9,87人,男子休日委員會 / 自轉星球文化 / 2015-9-4 / TWD 420.00,暂无,男子休日委員會
https://book.douban.com/subject/1427025/,https://img9.doubanio.com/view/subject/s/public/s1786256.jpg,欧亚远征,我独自驾车穿越欧亚大陆的142天,8.3,84人,廖佳 / 中国旅游出版社 / 2002-10 / 58.00,《欧亚远征--我独自驾车穿越欧亚大陆的142无》堪称是一部弘扬当代中国人探险精神的力作。作者以看似平实的笔法为读者讲述驾车跨越欧亚大陆的经历和见闻，可字里行... ,廖佳
https://book.douban.com/subject/10593881/,https://img1.doubanio.com/view/subject/s/public/s9085598.jpg,初见即别离, ,7.4,1458人,张亚东 / 中国华侨出版社 / 2012-6 / 49.80元,《初见即别离》内容简介：“一个月看似漫长的旅行就这样仓促地结束了。时间有限，行程匆忙。想必一定错过了很多有趣的、值得纪念的事……也不遗憾。不是一直都这样吗？... ,张亚东
https://book.douban.com/subject/27108959/,https://img2.doubanio.com/view/subject/s/public/s33631371.jpg,杜甫的五城,一位唐史学者的寻踪壮游,8.0,196人,赖瑞和 / 清华大学出版社 / 2017-4 / 79.00,杜甫本人并未踏足的五城，却成为一位唐史学者内心深处执著的理想。20世纪80年代末90年代初，赖瑞和先生以一颗赤子之心踏上杜甫诗中的土地，足迹所至已远不止五城... ,赖瑞和
https://book.douban.com/subject/27108971/,https://img1.doubanio.com/view/subject/s/public/s29526657.jpg,游隼, ,9.1,2023人,[英] J.A.贝克 / 李斯本 / 浙江教育出版社 / 2017-8 / 48.00元,暂无,J.A.贝克
https://book.douban.com/subject/26883691/,https://img2.doubanio.com/view/subject/s/public/s29070132.jpg,環遊世界50年,一個瘋狂探險家的全球196國大進擊,暂无,少于10人,阿爾伯特·波戴爾、Albert Podell / 查修傑 / 大石國際文化有限公司 / 2016-9-8 / NTD420元,暂无,阿爾伯特·波戴爾&Albert Podell
https://book.douban.com/subject/1812121/,https://img9.doubanio.com/view/subject/s/public/s26571856.jpg,Investment Biker,Around the World with Jim Rogers,9.3,59人,Jim Rogers / Random House Trade Paperbacks / 2003-4 / USD 17.00,Legendary investor Jim Rogers gives us his view of the  world on a twenty-two-... ,Jim Rogers
https://book.douban.com/subject/1820316/,https://img3.doubanio.com/view/subject/s/public/s8973950.jpg,坐着火车去西藏, ,6.3,293人,陈旸 / 新星出版社 / 2006-7 / 48.00元,《坐着火车去西藏》将从西宁开始，终点在拉萨，对于火车沿途所经过独特的高原景观进行介绍。2006年7月1日通往拉萨的铁路将正式通车，届时任何去西藏旅游的人都应... ,陈旸
https://book.douban.com/subject/1657798/,https://img1.doubanio.com/view/subject/s/public/s22789249.jpg,寻访北京的古迹,古树·雄石·宝水,8.8,28人,阿南史代 / 赵菲菲 / 五洲传播 / 2004-8 / 70.00元,北京的文化遗产建筑在人与自然的特殊关系上，在树、石和水的框架内看北京，乃是欣赏这座城市遗产的一种方式。在寻访北京古迹的过程中，过去的标记往往是一口井或一眼泉... ,阿南史代
https://book.douban.com/subject/10544809/,https://img1.doubanio.com/view/subject/s/public/s8946417.jpg,上海里弄文化地图,石库门,7.6,344人,姜庆共、席闻雷 / 同济大学出版社 / 2012-3 / 42.00元,暂无,姜庆共&席闻雷
https://book.douban.com/subject/27190958/,https://img9.doubanio.com/view/subject/s/public/s29600916.jpg,全景立体旅行系列, ,9.6,20人,[英] 莎拉·麦克梅内米、妮娜·科斯福德、克里斯蒂娜·利滕 / 李军麇、浪花朵朵童书 编译 / 后浪丨文化发展出版社 / 2017-12 / 450.00元（全十册）,暂无,莎拉·麦克梅内米&妮娜·科斯福德&克里斯蒂娜·利滕
https://book.douban.com/subject/2352820/,https://img2.doubanio.com/view/subject/s/public/s4046162.jpg,北京名胜古迹辞典, ,暂无,少于10人,北京市文物事业管理局 编 / 北京燕山出版社 / 1989-9 / 16.50元,研究北京名胜古迹的必备图书 ,北京市文物事业管理局 编
https://book.douban.com/subject/27616952/,https://img1.doubanio.com/view/subject/s/public/s29685208.jpg,印度放浪, ,7.6,227人,[日]藤原新也 / 吴继文 / 新星出版社 / 2018-3-28 / 45,日本当代摄影家、随笔家藤原新也的首部随笔集，共收录二十篇文字，主要描写自己在印度旅居时的感受。二十三岁时，他放弃学业，身背相机和二十卷胶片，配合《朝日画报》... ,藤原新也
https://book.douban.com/subject/34834105/,https://img1.doubanio.com/view/subject/s/public/s33640899.jpg,土摩托看世界,无在旅行中寻找人生坐标,8.2,49人,袁越 / 生活·读书·新知三联书店 / 2020-3 / 69.00,印度、土耳其、复活节岛、哈萨克斯坦、委内瑞拉、加蓬、莱索托、加拉帕戈斯，这些年我一直在行走，新手常见的新鲜感已经逐渐让位于对陌生世界的冷静的好奇心。多年的经... ,袁越
https://book.douban.com/subject/2016970/,https://img1.doubanio.com/view/subject/s/public/s3113358.jpg,外交官夫人回忆录, ,8.4,39人,凯瑟琳·马嘎特 / 王卫平 / 新疆青少年 / 2008-1 / 25.00元,《外交官夫人回忆录》主要内容：喀什噶尔人相貌神情各异，颇具欧洲人特征的男男女女身材高大、英俊俏丽，相貌有贵族风度；柯尔克孜人两颊通红，面部扁平；阿富汗人，从... ,凯瑟琳·马嘎特
https://book.douban.com/subject/1410769/,https://img9.doubanio.com/view/subject/s/public/s2852946.jpg,人的大地, ,8.8,205人,[法] 圣埃克苏佩里 / 马振骋 / 外国文学出版社 / 1999-2 / 16.50元,收入圣埃克苏佩里中篇小说四篇，《夜航》、《人的大地》和《空军飞行员》叙述的都是作者亲身经历的飞行生活，《小王子》叙述了一个动人的外星小来客的故事，以童话的形... ,圣埃克苏佩里
https://book.douban.com/subject/26314461/,https://img1.doubanio.com/view/subject/s/public/s28061257.jpg,行·影不离,阮义忠的旅行手札,6.9,164人,阮义忠 / 九州出版社 / 2015-3 / 49.80元,阮义忠是位百分之百的人文主义者，顽固地坚持着报导摄影。他还有一项在摄影家身上很难见到的特质，那是能以批评的态度来整理、编辑自己的作品。这本书是阮义忠以及夫人... ,阮义忠
https://book.douban.com/subject/26928872/,https://img9.doubanio.com/view/subject/s/public/s29198185.jpg,山知道,拥抱自在，在山中找回自己,7.9,82人,杨世泰 (文)、戴翊庭 (图) / 未读·北京联合出版公司 / 2016-12 / 49.80元,从背包、登山鞋的选择，到怎么打包、应对迷路、累了如何休息等一系列登山、户外基本常识，甚至教你在山里如何优雅又有功德地上厕所！《山知道》，没有复杂的数据和繁冗... ,杨世泰&戴翊庭
https://book.douban.com/subject/10602223/,https://img9.doubanio.com/view/subject/s/public/s10274806.jpg,京杭大运河国家遗产与生态廊道, ,暂无,少于10人,俞孔坚、李迪华、李海龙 / 北京大学出版社 / 2012-3 / 180.00元,《京杭大运河国家遗产与生态廊道》将大运河定格在了2004年，在城市化对土地覆盖和历史遗产有着巨大冲击力的今天，这份沉甸甸的研究成果更显得弥足珍贵。书中详尽而... ,俞孔坚&李迪华&李海龙
https://book.douban.com/subject/1115891/,https://img2.doubanio.com/view/subject/s/public/s5913242.jpg,西部行知书, ,7.7,30人,赵子允 / 广东旅游出版社 / 2005-1 / 32.00元,从西安到乌鲁木齐，从喀什到拉萨，从内蒙古大戈壁到阿里高原，从中国大陆最低点艾丁湖到世界最高峰珠穆朗玛，从陕北凉凉的夏到南疆暧暧的秋，从拥护喧嚣的城市到荒芜寂... ,赵子允
https://book.douban.com/subject/35030780/,https://img9.doubanio.com/view/subject/s/public/s33962564.jpg,问黑白,谁的青春在徘徊？,,18人,谢卓明、史晋 / 北京联合出版公司 / 2020-6 / 45,暂无,谢卓明&史晋
https://book.douban.com/subject/34916093/,https://img3.doubanio.com/view/subject/s/public/s33538130.jpg,閱讀職人帶路的日本特色書店,從北海道到沖繩的全日本在地書店182選，獨立書店 、二手書店、複合式,暂无,少于10人,荒井宏明、和氣正幸、佐藤實紀代 / 幸福文化 / 2019-11 / 420台币,暂无,荒井宏明&和氣正幸&佐藤實紀代
https://book.douban.com/subject/1812223/,https://img9.doubanio.com/view/subject/s/public/s6528926.jpg,消失的地平线, ,7.5,4515人,(英)詹姆斯·希尔顿 / 胡蕊、张颖 / 云南人民出版社 / 2006-6 / 20.00元,在寻找香格里拉的过程中，一个全新的思想国——佛陀的香格里拉，在全人类的视线中浮现出来。在这个离天空最近的——或者说建在天上的神奇国度中，有一个隐匿的国中之国... ,詹姆斯·希尔顿
https://book.douban.com/subject/25831172/,https://img9.doubanio.com/view/subject/s/public/s27224476.jpg,我们的夏天比利时, ,8.9,233人,扫把、卡斯丁多、瓜几拉、呀呀 / 中国致公出版社 / 2014-2-1 / 30,暂无,扫把&卡斯丁多&瓜几拉&呀呀
https://book.douban.com/subject/34678534/,https://img1.doubanio.com/view/subject/s/public/s33441329.jpg,日本风俗食具, ,7.5,67人,[日] 木屋 (编著) / 叶韦利 / 理想国丨广西师范大学出版社 / 2019-7 / 59.00元,本书由日本老字号厨具品牌“木屋”介绍日本传统饮食文化当中的料理道具，包括其历史、传说故事、选材与制作工艺、使用方法、保养方法等各种“豆知识”。这些道具的介绍... ,木屋
https://book.douban.com/subject/19990280/,https://img2.doubanio.com/view/subject/s/public/s22800663.jpg,如果你在就好了, ,7.2,779人,蔻蔻梁 / 中国华侨出版社 / 2012-10 / 35.00元,如果说辞职去旅行是件非常疯狂的事，那么一个人的旅行，更为疯狂添加了寂寞。又孤单又美好， 因为一个人旅行，所以才能向整个陌生的世界敞开自己。每一个地方都会有个... ,蔻蔻梁
https://book.douban.com/subject/2270989/,https://img2.doubanio.com/view/subject/s/public/s8892442.jpg,悉尼：一个作家的返乡之旅, ,7.3,28人,(澳大利亚)彼得·凯瑞 / 于运生 / 新星出版社 / 2007-9 / 20.00元,暂无,彼得·凯瑞
https://book.douban.com/subject/26945298/,https://img3.doubanio.com/view/subject/s/public/s29250040.jpg,Lonely Planet自驾指南系列：澳大利亚自驾, ,暂无,少于10人,澳大利亚Lonely Planet公司 / 中国地图出版社 / 2016-11-1 / 118.00元,澳大利亚有地球上非常适合自驾的线路。从塔斯马尼亚南部的海边峭壁到北部的热带雨林，从激动人心的壮阔海岸到荒凉的内陆，澳大利亚的公路将带领你欣赏这片大陆的独特美... ,澳大利亚Lonely Planet公司
https://book.douban.com/subject/30287637/,https://img3.doubanio.com/view/subject/s/public/s29832750.jpg,既要朝九晚五，也要浪迹天涯, ,7.5,49人,梅硕 / 北京联合出版公司 / 49.00,暂无,梅硕
https://book.douban.com/subject/26945310/,https://img9.doubanio.com/view/subject/s/public/s29250054.jpg,Lonely Planet国际指南系列：韩国（第二版）,韩国,7.4,32人,澳大利亚lonely  planet公司 / 中国地图出版社 / 2016-12-1 / 69.00元,关于韩国，也许你已听过很多。不过一旦踏上这片魅力十足的土地，别样的感触仍会涌上心头：走过古色古香的昌德宫，眺望夜空中璀璨的N首尔塔，初探传统与现代在首尔的碰... ,澳大利亚lonely  planet公司
https://book.douban.com/subject/5392162/,https://img9.doubanio.com/view/subject/s/public/s6266134.jpg,骑车游上海－悠生活·旅游大玩家, ,暂无,少于10人,骑车游中国编委会 / 2011-1 / 35.00元,《悠生活•旅游大玩家:骑车游上海》将重点介绍上海市区、郊区的景点，除此，还将对上海临近省市，如浙江、江苏、安徽、江西等地的景点作介绍，并对重要景点作骑行攻略... ,骑车游中国编委会
https://book.douban.com/subject/25921317/,https://img3.doubanio.com/view/subject/s/public/s27317990.jpg,旅行摄影圣经（完美随行版）, ,7.7,203人,张千里 / 人民邮电出版社 / 2014-6-1 / 99.00元,《旅行摄影圣经》出版3年多以来受到了广大读者的喜爱。《旅行摄影圣经(完美随行版)》作者根据自己20余年来的旅行摄影经验，向读者讲述了几乎所有旅行中可能出现的... ,张千里
https://book.douban.com/subject/27191078/,https://img2.doubanio.com/view/subject/s/public/s29601023.jpg,居山活法, ,7.2,32人,中译出版社 / 2017-12,暂无,中译出版社
https://book.douban.com/subject/4261673/,https://img2.doubanio.com/view/subject/s/public/s4156831.jpg,The Road to Oxiana, ,暂无,少于10人,Robert Byron / Penguin Classics / 2007-7-5 / £7.99,"In 1933, Robert Byron began a journey through the Middle East via Beirut, Jeru... ",Robert Byron
https://book.douban.com/subject/6440767/,https://img9.doubanio.com/view/subject/s/public/s6564604.jpg,不丹调频,我在世界上最幸福的地方,7.7,229人,莉萨·那波利 / 邓先丽 / 吉林省吉出书刊发行有限责任公司 / 2011-7 / 28.00元,暂无,莉萨·那波利
https://book.douban.com/subject/30230341/,https://img2.doubanio.com/view/subject/s/public/s29775662.jpg,安迪·沃霍尔的公路旅行, ,6.3,200人,[美]黛博拉•戴维斯 / 尹宝莲 / 新民说 | 广西师范大学出版社 / 2018-6 / 68.00,暂无,黛博拉•戴维斯
https://book.douban.com/subject/10602314/,https://img2.doubanio.com/view/subject/s/public/s10291871.jpg,放下一切去旅行, ,6.6,656人,刘小顺 / 中国华侨出版社 / 2012-5 / 29.80元,暂无,刘小顺
https://book.douban.com/subject/26339161/,https://img2.doubanio.com/view/subject/s/public/s28021483.jpg,日本浮光,私人旅日印记,7.5,33人,李丁 / 四川文艺出版社 / 2015-3-1 / 36.00,一个热爱穷游、热爱摄影的年轻人，旅日学者，四年间丈量日本四国九州，追逐樱吹雪国，感受泉温古城。用一帧帧影像，一站站旅程，呈现日本的肌理容颜，日本的性格气度，... ,李丁
https://book.douban.com/subject/27592543/,https://img3.doubanio.com/view/subject/s/public/s29622140.jpg,非常之洲:,非洲见闻录,6.2,38人,王兆桂 / 人民文学出版社 / 2017-9-1 / 68,非洲堪称人类的发源地，是名副其实的人类诞生的摇篮。在世界各大洲中，非洲是zui早完成由猿到人，进入人类原始社会的大陆。非洲现有五十六个国家，两千多个民族，是... ,王兆桂
https://book.douban.com/subject/34940784/,https://img1.doubanio.com/view/subject/s/public/s33649418.jpg,重新发现日本, ,7.2,103人,中田英寿 / 张玉娇 / 中信出版集团 / 2020-5 / 69.00元,从2009年4月开始，中田英寿踏上了寻找“真正的日本”的旅程。6年半的时间内，他寻访了日本的47个都道府县，旅程长达20万千米，拜访了2 000多个人物和场... ,中田英寿
https://book.douban.com/subject/26912629/,https://img1.doubanio.com/view/subject/s/public/s29474969.jpg,山女日记, ,7.8,807人,凑佳苗 / 高扬、蒋露 / 中信出版社 / 2017-6 / 42.00元,暂无,凑佳苗
https://book.douban.com/subject/4007803/,https://img9.doubanio.com/view/subject/s/public/s8460925.jpg,随肖邦去巴黎, ,7.4,27人,中野真帆子 / 胡菡 / 漓江出版社 / 2009.9 / 25.00元,在中野真帆子的感受中，巴黎是最适合演奏肖邦的城市。在本书中，作者沿着肖邦在法国生活和创作的音乐足迹，探寻走访了与之相关的地方和人，并引经据典，用优美的文字与... ,中野真帆子
https://book.douban.com/subject/35186564/,https://img9.doubanio.com/view/subject/s/public/s33744945.jpg,Lonely Planet 孤独星球:甘肃和宁夏（2020年版）,第3版,8.2,38人,澳大利亚Lonely Planet公司 / 中国地图出版社 / 2020-6,在丝绸之路的盛名下走进甘肃和宁夏，触摸历史留下的瑰宝，坐看各类自然景观争奇斗艳。在这片西北大地上，有飞沙走石的大漠戈壁，也有草长莺飞的花海碧湖，沙漠、丹霞、... ,澳大利亚Lonely Planet公司
https://book.douban.com/subject/25831306/,https://img2.doubanio.com/view/subject/s/public/s27222802.jpg,极致之美,中国国家地理,8.7,412人,李栓科/主编 / 中信出版社 / 2014-1-1 / 238,暂无,李栓科
https://book.douban.com/subject/26904472/,https://img1.doubanio.com/view/subject/s/public/s29329978.jpg,谷物04,城市恢弘而寂静,7.4,283人,英国Cereal编辑部 / 张晓敏 / 中信出版集团 / 2016-10-30 / CNY 49.00,暂无,英国Cereal编辑部
https://book.douban.com/subject/27148613/,https://img2.doubanio.com/view/subject/s/public/s29553371.jpg,知日·东京就是日本, ,6.9,732人,茶乌龙 / 中信出版集团 / 2017-9 / 59.8,暂无,茶乌龙
https://book.douban.com/subject/35678114/,https://img1.doubanio.com/view/subject/s/public/s34052087.jpg,人间杭州,我与一座城市的记忆,,299人,吴晓波 / 浙江大学出版社 / 2022-1 / 69.00元,暂无,吴晓波
https://book.douban.com/subject/6956963/,https://img3.doubanio.com/view/subject/s/public/s8647900.jpg,"Hakluytus Posthumus, Or, Purchas His Pilgrimes", ,暂无,少于10人,"Purchas, Samuel / $ 51.70",This is a reproduction of a book published before 1923. This book may have occ... ,"Purchas, Samuel"
https://book.douban.com/subject/26797994/,https://img9.doubanio.com/view/subject/s/public/s28736215.jpg,去台北, ,6.6,185人,夏雨清  主编 / 世纪文景/上海人民出版社 / 2016-5 / 49.00元,暂无,夏雨清  主编
https://book.douban.com/subject/1107899/,https://img3.doubanio.com/view/subject/s/public/s9791890.jpg,神秘的滇藏河流,横断山脉江河流域的人文与植被,8.5,29人,[英] F. 金敦·沃德 / 李金希、尤永弘 / 四川民族出版社 / 2002-9 / 18.00元,本书是英国植物学家在20世纪初对横断山脉河流及植物的考察游记。作者文笔优美，眼光开阔，第一次向世人介绍了这一地区的水文地理、植物概貌、风土人情、趣闻逸事。尤... ,F. 金敦·沃德
https://book.douban.com/subject/26920905/,https://img2.doubanio.com/view/subject/s/public/s29200173.jpg,画画旅行, ,7.8,74人,[韩] 金韩民 / 人民文学出版社 / 2016-11 / 52.00,暂无,金韩民
https://book.douban.com/subject/1411023/,https://img9.doubanio.com/view/subject/s/public/s1483425.jpg,独居日记, ,8.4,465人,梅・萨藤 / 杨国华 / 北方文艺出版社 / 2001-1-1 / 9.80元,《独居日记:人类精神的探索者》记载了梅•萨藤从1970年到1971年住在美国新罕布什尔州纳尔逊失意的隐居生活。书中极为坦率地记述了她在这段困惑时间里表现出的... ,梅・萨藤
https://book.douban.com/subject/3164122/,https://img1.doubanio.com/view/subject/s/public/s8486079.jpg,怀斯曼生存手册Ⅲ-顶级驾驶,顶级驾驶,7.9,287人,约翰·怀斯曼 / 许敏、李尼 / 北方文艺出版社 / 2008-10-1 / 38元,《怀斯曼生存手册Ⅲ顶级驾驶》是一部驾车者必备的防御性驾驶高级技巧手册。书中详细介绍了驾驶基本知识、安全驾驶规则、汽车维护保养、应付紧急情况的策略、恶劣天气条... ,约翰·怀斯曼
https://book.douban.com/subject/25896928/,https://img2.doubanio.com/view/subject/s/public/s27318481.jpg,到坦桑, ,8.6,304人,陈见星 / 北京出版社 / 2014-6-1 / 58.00元,《到坦桑》是国内第一本全方位记录坦桑尼亚全貌的深度游记。全书有400余张精美图片，约20万字，四色彩印，包括丰富的人文地理知识，对坦桑特有动物的跟踪观察记录... ,陈见星
https://book.douban.com/subject/20375522/,https://img9.doubanio.com/view/subject/s/public/s25798066.jpg,人在故乡为异客,二十年后返乡手记,7.4,104人,(美)比尔·布莱森 / 夏菁 / 上海译文出版社 / 2013-1 / 30.00元,“少小离家老大回”。大胡子比尔·布莱森年轻时离开故乡美国，漂到英伦三岛，做编辑写书成家生子，乐不思蜀。一晃二十年过去了，他又举家迁回美国，却发现时移世易，保... ,比尔·布莱森
https://book.douban.com/subject/35268579/,https://img2.doubanio.com/view/subject/s/public/s33766593.jpg,玄奘与丝绸之路,东西文化交流的传奇之旅,7.9,98人,[日] 前田耕作 / 凌文桦 / 未读·北京燕山出版社 / 2020-12-1 / 68.00,"""玄奘诞生的时代，世界正发生着巨变。中国刚刚改朝换代，古罗马帝国挥别古典时代，迈向“中世纪”。无数金发碧眼的商人，骑着骆驼、良驹，沿着延绵万里的“丝绸之路”... ",前田耕作
https://book.douban.com/subject/20375524/,https://img9.doubanio.com/view/subject/s/public/s25796886.jpg,失落的大陆,美国小城之旅,6.7,79人,(美)比尔·布莱森 / 温华、张艳蕊 / 上海译文出版社 / 2013-1 / 33.00元,《布莱森旅行随笔系列•失落的大陆:美国小城之旅》内容简介：在英国生活了将近二十年后，一种奇怪的冲动牢牢地攥住了作者，他决定回到那块青春时的土地，重新认识他的... ,比尔·布莱森
https://book.douban.com/subject/25987045/,https://img1.doubanio.com/view/subject/s/public/s27708517.jpg,在全世界迷路, ,7.2,364人,(日)角田光代 / 林佩仪 / 未读·文艺家·北京联合出版公司 / 2014-11 / 39.80,本书是位列日本文坛三大女作家之一，角田光代的个人散文集。她以看似微不足道的点滴细节，道出了旅行的意义与精髓，并刻画出最有温度的生活风景。全书分为“思旅”与“... ,角田光代
https://book.douban.com/subject/10594305/,https://img2.doubanio.com/view/subject/s/public/s17694641.jpg,想走就走,住青旅的旅行,6.8,71人,郭丹 / 北京联合出版公司 / 2012-9 / 29.80元,本书以日记体的形式，图文并茂如实记录了作者受“青旅文化”感召、利用两个夏天背包游历国内15地（依次为北京、长沙、凤凰、梵净山、广州、清远、深圳、湛江、昆明、... ,郭丹
https://book.douban.com/subject/35284995/,https://img2.doubanio.com/view/subject/s/public/s33787421.jpg,余光中都是你（余光中深情散文精选）, ,8.5,81人,余光中 / 江苏凤凰文艺出版社 / 2021-1-1 / 45,余光中深情散文精选集，完整收录《假如我有九条命》《高速的联想》《花鸟》等经典名篇。女儿余幼珊作动人长序，同时特别纳入《诗人与父亲》《父亲&amp;middot;诗人... ,余光中
https://book.douban.com/subject/26380292/,https://img2.doubanio.com/view/subject/s/public/s28070923.jpg,小岛旅行,跳进濑户内的艺术风景,7.0,169人,林凯洛 / 南海出版公司 / 49.00元,暂无,林凯洛
https://book.douban.com/subject/30173199/,https://img2.doubanio.com/view/subject/s/public/s29717812.jpg,有一种梦想叫新疆/图说天下国家地理系列, ,7.3,23人,移然 /  / 四川人民 / 2018-03-01 / 29.9,暂无,移然
https://book.douban.com/subject/26929186/,https://img9.doubanio.com/view/subject/s/public/s29443314.jpg,非洲归来  不必远方, ,8.0,159人,黄河清 / 鹭江出版社 / 2017-1-1 / CNY 39.80,暂无,黄河清
https://book.douban.com/subject/25733155/,https://img2.doubanio.com/view/subject/s/public/s29022482.jpg,丝绸之路, ,6.8,430人,[美] 比尔·波特 / 马宏伟、吕长清 / 四川文艺出版社 / 2013-10 / 39.80元,本书是美国汉学家比尔·波特继《黄河之旅》后的又一文化旅行力作。这本《丝绸之路》是作者和朋友芬恩结伴从西安启程，经河西走廊至新疆，沿古代丝绸之路之北线从喀什出... ,比尔·波特
https://book.douban.com/subject/1902628/,https://img1.doubanio.com/view/subject/s/public/s1881167.jpg,空谷幽兰,寻访当代中国隐士,8.3,6765人,[美] 比尔·波特 / 明洁 / 当代中国出版社 / 2006-10 / 29.80元,《空谷幽兰》是美国汉学家比尔·波特写的一部关于中国的“寻隐之旅”。他通过20世纪八九十年代亲身探访隐居在终南山等地的中国现代隐士，引出了中国隐逸文化及其传统... ,比尔·波特
https://book.douban.com/subject/26716201/,https://img9.doubanio.com/view/subject/s/public/s28391116.jpg,全球最美的自然景观, ,8.1,75人,刘伉 李志华、尤联元、蔡宗夏 / 中信出版集团 / 2016-1-1 / 68.00元,暂无,刘伉 李志华&尤联元&蔡宗夏
https://book.douban.com/subject/35538987/,https://img3.doubanio.com/view/subject/s/public/s33950480.jpg,攀登者：站在雪峰之巅, ,暂无,少于10人,(美) 艾德·韦斯特、(美) 大卫·罗伯茨著 / 2021-8-1 / 68.00元,这本扣人心弦的成功回忆录记录了一个极限登山运动员向一座座8000米级世界高峰发起冲击的传奇。18年来，艾德•韦斯特潜心追求着登山界的圣杯：站在所有世界14座... ,艾德·韦斯特&大卫·罗伯茨著
https://book.douban.com/subject/1026098/,https://img1.doubanio.com/view/subject/s/public/s24868558.jpg,黄金草原, ,8.1,75人,（古阿拉伯）马苏第 / 耿昇 / 青海人民出版社 / 1998-11 / 36.00元,《黄金草原》用纪传体形式写成，与中国各王朝断代史的体例颇为相似。从地域方面来说，《黄金草原》涉及到了从苏门答腊到中亚、欧洲和非洲的大部分地区，如中国、印度、... ,马苏第
https://book.douban.com/subject/4319284/,https://img9.doubanio.com/view/subject/s/public/s6127046.jpg,《南非，南非》, ,6.1,85人,南非旅游局 / 中信 / 2010-1 / 46.00元,"《南非,南非:镜头里的心坐标》从老狼、徐静蕾、冯仑、张梓琳、罗红、田亮、马艳丽、阿涩、飞鱼秀、全莉、黄志淙、刘煜等十三位中国知名人士酶不同角度出发，引领读者... ",南非旅游局
https://book.douban.com/subject/27084866/,https://img1.doubanio.com/view/subject/s/public/s29491049.jpg,消逝中的上海弄堂, ,5.4,25人,秦俊 / 中国摄影出版社 / 68.00,记载了作者四年来穿梭于上海弄堂的拍摄创作，作为一个摄影人，对于这段历史，对于记载上海历史的弄堂在不经意中的消失，他为之惋惜。唯有手中的快门可以记录下上海弄堂... ,秦俊
https://book.douban.com/subject/26748995/,https://img3.doubanio.com/view/subject/s/public/s28526950.jpg,巴黎闲逛，走进老房子, ,7.7,94人,[法]玛丽.勒高佐、[法]丽兹.赫尔佐格 / 徐峰 / 南海出版社 / 2016-2 / 49.00元,暂无,玛丽.勒高佐&丽兹.赫尔佐格
https://book.douban.com/subject/34883657/,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif,京杭运河首次自行车之旅, ,暂无,目前无人,2018-3 / 49,1981年5月，《人民中国》杂志社记者沈兴大、摄影记者刘世昭，两人怀着对运河的特殊感情和深沉的爱，抱着“要了解中国历史就要了解大运河”的观念，开始了异常少有... ,2018-3
https://book.douban.com/subject/6424679/,https://img9.doubanio.com/view/subject/s/public/s6484475.jpg,快乐夏威夷之旅, ,6.7,75人,[日] 熊*熊 / 谢明钰 / 中信出版社 / 2011-5 / 29.00元,一个人去夏威夷旅行，那是多寂寞的人才会做的事啊？我在这么问自己的同时一个人踏上了夏威夷之旅。一个人在夏威夷度过的日子，不仅心情舒畅，而且还非常有意义。我不太... ,熊*熊
https://book.douban.com/subject/3674471/,https://img1.doubanio.com/view/subject/s/public/s3730257.jpg,蒙古及蒙古人,第一卷,8.6,22人,[俄]阿·马·波兹德涅耶夫 / 刘汉明、张梦玲、卢龙 / 内蒙古人民出版社 / 1989-10 / 12.85元,暂无,阿·马·波兹德涅耶夫
https://book.douban.com/subject/35088492/,https://img2.doubanio.com/view/subject/s/public/s33662063.jpg,生活蒙太奇, ,8.9,8158人,天然 / 湖南文艺出版社 / 2020-7 / 128.00元,《生活蒙太奇》是一部充满奇妙质感的绘本作品，每天都有无数年轻人转发或评论它的精彩画面或动图。#生活蒙太奇#在全球社交媒体上有超过1345万以上的话题阅读（包... ,天然
https://book.douban.com/subject/26798193/,https://img9.doubanio.com/view/subject/s/public/s28737406.jpg,不再独自旅行, ,7.8,184人,大低、小低 / 人民邮电出版社 / 2016-5 / 49.80元,这不仅仅是一本简单的旅行图文记录，更是一种美好的生活态度。书中记录了大低和小低一起在澳洲、欧洲、日本、美西及土耳其旅拍过程中暖心的见闻和一切美好的小细节。从... ,大低&小低
https://book.douban.com/subject/1068052/,https://img1.doubanio.com/view/subject/s/public/s1053567.jpg,S.H.E 真青春!,So Young!写真书,8.4,414人,S.H.E、黄子明 / 接力出版社 / 2003-01 / 33.00,暂无,S.H.E&黄子明
https://book.douban.com/subject/25888893/,https://img1.doubanio.com/view/subject/s/public/s27284779.jpg,舌尖上的中国2,完美珍藏版,7.4,132人,中央电视台纪录频道 / 中国广播电视出版社 / 2014-6-1 / CNY 49.80,暂无,中央电视台纪录频道
